id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,default_time,payoff_time,status_time
13628,22,18,22,138,202400.0,68.980024911,5.75,216.77,3.2787956953,5.0,0,1,0,0,202400.0,694,80.0,0.0,186.91,0,0,0
21201,33,24,26,144,448000.0,80.441917793,6.625,180.52,0.8368586627,5.0,0,0,0,0,448000.0,645,64.9,6.625,223.75,0,0,0
11020,48,25,27,145,499996.55,116.19590702,2.625,146.45,2.7159028846,8.3,0,0,1,0,500000.0,631,75.2,0.0,226.29,0,0,0
23603,49,12,16,133,52206.2,84.14320569,8.75,154.94,2.4566338212,8.2,0,0,1,0,58000.0,636,100.0,8.75,144.84,0,0,0
19743,26,24,24,142,293600.98,77.791176906,6.0,225.1,2.1513648831,4.7,0,0,1,0,296000.0,637,78.9,6.0,223.75,0,0,0
14219,30,26,26,144,51502.22,83.841559521,8.125,212.73,2.2742178006,4.7,1,0,0,1,52000.0,792,80.0,8.125,225.1,0,0,0
30843,56,23,25,143,378314.2,75.239395894,6.0,181.43,1.7170529058,6.6,0,0,1,0,430500.0,706,70.0,6.0,221.91,0,0,0
1069,24,15,18,136,78479.33,60.175259951,7.65,223.75,3.1211950891,4.7,0,0,1,0,79900.0,624,85.0,7.65,161.27,0,0,0
13349,50,22,25,142,86389.5,107.11104199,7.0,158.94,2.3664098989,8.2,0,0,1,1,88000.0,735,80.0,7.0,216.77,0,0,0
43134,31,28,30,148,299814.0,87.574625006,5.49,200.67,1.8506891663,4.7,0,0,1,0,299814.0,622,80.0,5.49,219.67,0,0,0
16419,60,18,18,136,691038.36,37.835706594,2.875,189.82,2.8363581757,5.7,0,0,1,0,910000.0,767,50.6,4.5,186.91,0,0,0
443,22,17,20,138,73136.07,65.809422136,8.95,216.77,3.2787956953,5.0,0,0,1,0,73600.0,531,80.0,0.0,179.45,0,0,0
35300,48,23,27,144,374274.93,113.42485451,6.25,146.45,2.7159028846,8.3,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
26310,38,23,25,143,92534.24,124.35909467,7.0,158.77,-3.339549297,9.5,0,0,1,0,83200.0,500,80.0,7.0,221.91,0,0,0
38206,38,24,26,144,148081.57,122.62187449,4.439,158.77,-3.339549297,9.5,0,0,1,1,136150.0,782,80.0,1.4,223.75,0,0,0
7401,44,26,27,146,354120.31,111.20253868,2.942,150.91,1.8755149375,9.2,1,0,0,0,380000.0,784,80.0,1.0,225.1,0,0,0
33651,28,22,25,142,424642.03,69.017705157,6.375,219.67,1.2291722496,4.6,0,0,1,0,425000.0,635,70.0,6.375,216.77,0,0,0
10889,50,28,30,149,479161.98,114.180489,10.99,158.94,2.3664098989,8.2,0,0,0,1,493000.0,786,85.0,10.99,219.67,0,0,0
33871,44,26,29,146,257122.42,114.48606166,7.375,150.91,1.8755149375,9.2,0,0,1,0,268000.0,669,80.0,7.375,225.1,0,0,0
17105,31,25,27,145,444200.5,94.253724781,8.375,200.67,1.8506891663,4.7,0,0,1,0,425161.0,720,80.0,0.0,226.29,0,0,0
4926,34,12,16,133,43487.12,68.686224487,12.75,173.35,-0.314447747,5.8,1,0,0,0,44965.0,580,85.0,8.375,144.84,0,0,0
5280,21,14,17,134,163254.16,73.568991858,7.99,208.86,3.3469293746,5.2,0,0,1,0,165500.0,752,100.0,7.99,155.77,0,0,0
4525,47,27,29,147,194253.61,134.32979887,5.5,149.58,1.6681823188,8.8,0,0,1,0,193500.0,626,90.0,5.5,222.39,0,0,0
38165,22,17,19,138,116850.0,78.64441574,4.875,216.77,3.2787956953,5.0,0,0,1,0,116850.0,682,95.0,4.0,179.45,0,0,0
35273,35,23,27,144,188513.96,107.25923653,10.25,162.09,-2.805844087,6.5,0,0,1,0,192495.0,709,80.0,7.99,221.91,0,0,0
21781,29,25,29,146,540867.33,84.327429493,7.5,217.37,1.6929686703,4.5,0,0,0,0,533500.0,721,79.9,1.5,226.29,0,0,0
18443,24,13,16,134,465207.81,51.874569204,5.875,223.75,3.1211950891,4.7,1,0,0,0,480000.0,720,80.0,5.875,149.7,0,0,0
20056,54,25,25,143,369230.24,74.324405093,5.875,179.97,1.5073587076,7.3,0,0,1,0,436000.0,652,69.8,5.875,226.29,0,0,0
14703,31,28,31,148,292155.0,87.574625006,7.25,200.67,1.8506891663,4.7,0,1,0,1,292155.0,726,80.0,7.25,219.67,0,0,0
48080,59,0,52,120,26718.83,23.388872218,3.62,187.65,2.4436475652,5.7,0,0,1,0,36847.0,642,59.2,3.62,102.24,0,0,0
39584,60,14,17,74,101388.88,13.938513496,5.25,189.82,2.8363581757,5.7,0,1,0,0,377850.0,706,63.3,5.25,155.77,0,0,0
16674,24,23,23,133,993628.58,52.52488536,4.875,223.75,3.1211950891,4.7,0,0,1,0,1000000.0,758,53.3,4.875,221.91,0,0,0
49024,47,27,28,147,111614.93,94.825680602,6.5,149.58,1.6681823188,8.8,0,0,1,0,113750.0,604,65.0,0.0,222.39,0,0,0
26686,36,21,25,141,103054.88,111.00909689,8.75,151.48,-3.516567987,7.8,0,0,1,0,102400.0,590,80.0,8.75,208.86,0,0,0
31746,30,26,26,143,53889.76,83.857921087,9.55,212.73,2.2742178006,4.7,0,0,1,1,54400.0,629,80.0,3.0,225.1,0,0,0
10555,28,-40,24,53,54759.04,14.198496168,4.56,219.67,1.2291722496,4.6,1,0,0,0,144000.0,768,100.0,11.75,82.02,0,0,0
12282,37,27,29,148,195382.99,111.49694365,6.75,153.35,-4.146710947,9.0,0,0,1,0,200000.0,661,78.7,6.75,222.39,0,0,0
14511,31,26,28,146,263600.0,89.7393731,7.0,200.67,1.8506891663,4.7,0,0,1,0,263600.0,760,80.0,7.0,225.1,0,0,0
7515,42,26,28,147,348492.45,100.95005101,3.871,161.0,3.0294986398,9.4,0,1,0,0,320000.0,649,66.3,1.9,225.1,0,0,0
44943,33,26,30,146,200000.0,80.428484378,6.25,180.52,0.8368586627,5.0,0,0,0,1,200000.0,735,64.5,6.25,225.1,0,0,0
41666,48,-5,25,115,76488.28,48.000131643,7.0,146.45,2.7159028846,8.3,0,0,1,0,96950.0,560,99.2,7.0,89.82,0,0,0
44001,27,22,24,142,349867.32,68.205170157,5.75,222.39,2.3617217155,4.4,0,0,1,0,350000.0,750,70.0,5.75,216.77,0,0,0
46663,26,14,21,134,62156.35,47.784104903,7.35,225.1,2.1513648831,4.7,0,0,1,1,64000.0,713,71.1,7.35,155.77,0,0,0
17062,24,12,18,132,1014439.82,46.905495141,6.625,223.75,3.1211950891,4.7,0,1,0,0,1015000.0,729,72.5,6.625,144.84,0,0,0
49830,59,28,52,148,625005.53,87.623292041,6.625,187.65,2.4436475652,5.7,0,0,0,0,626250.0,562,75.0,0.0,219.67,0,0,0
34841,49,13,30,133,72917.37,67.431994815,6.95,154.94,2.4566338212,8.2,0,0,1,0,84000.0,665,80.4,6.95,149.7,0,0,0
21961,51,28,30,149,441722.44,109.84033135,2.5,158.6,1.2690442628,7.8,0,0,1,0,445600.0,698,80.0,6.0,219.67,0,0,0
9892,48,21,26,142,999950.0,91.416360533,5.25,146.45,2.7159028846,8.3,0,0,0,0,999950.0,776,64.1,5.25,208.86,0,0,0
22527,33,16,28,69,167571.57,53.781723212,5.5,180.52,0.8368586627,5.0,0,0,1,0,216200.0,534,74.6,5.5,167.91,0,0,0
35142,29,24,27,145,223427.8,82.137714907,8.22,217.37,1.6929686703,4.5,1,0,0,0,224000.0,605,80.0,8.22,223.75,0,0,0
33663,44,25,29,145,623201.33,86.929513797,2.0,150.91,1.8755149375,9.2,0,0,1,0,645000.0,791,60.0,2.0,226.29,0,0,0
2275,16,13,16,134,143430.83,71.081500492,6.95,167.91,4.320113768,5.7,0,1,0,0,143920.0,687,80.0,6.95,149.7,0,0,0
49370,54,21,52,142,84694.48,82.666282586,6.55,179.97,1.5073587076,7.3,0,0,1,0,95120.0,684,80.0,6.55,208.86,0,0,0
36083,29,24,27,145,107174.79,97.628729215,10.8,217.37,1.6929686703,4.5,0,0,1,0,107350.0,635,95.0,10.8,223.75,0,0,0
14790,22,17,20,137,128265.02,52.806417302,4.625,216.77,3.2787956953,5.0,1,0,0,0,130500.0,733,64.9,0.0,179.45,0,0,0
35168,38,26,28,146,186345.84,111.71650299,10.03,158.77,-3.339549297,9.5,0,0,1,0,189900.0,546,80.3,10.03,225.1,0,0,0
40818,55,16,20,136,218544.91,66.272106174,7.125,180.07,2.4222748689,7.2,0,0,0,0,246000.0,707,80.0,7.125,167.91,0,0,0
33195,33,25,27,145,263995.35,100.28185872,6.625,180.52,0.8368586627,5.0,0,0,1,0,264000.0,662,80.0,6.625,226.29,0,0,0
14436,44,27,27,145,87850.0,103.15618581,7.375,150.91,1.8755149375,9.2,0,0,0,1,87850.0,663,70.0,7.375,222.39,0,0,0
4692,58,28,30,148,73377.6,88.23237753,9.125,188.37,2.8685938252,6.2,0,0,1,0,78750.0,678,81.2,9.125,219.67,0,0,0
17255,39,26,28,147,414752.42,121.06405158,4.0,158.16,-0.241080652,10.0,0,1,0,0,390070.0,683,80.0,0.0,225.1,0,0,0
13990,29,25,25,143,647400.0,81.200809679,7.25,217.37,1.6929686703,4.5,0,0,1,0,647400.0,745,78.0,0.0,226.29,0,0,0
17561,58,26,28,147,200848.86,53.258882298,2.0,188.37,2.8685938252,6.2,0,0,1,0,242000.0,647,53.7,0.0,225.1,0,0,0
17304,31,28,30,189,453505.74,88.650881961,8.625,200.67,1.8506891663,4.7,0,0,1,0,448000.0,682,80.0,0.0,219.67,0,0,0
25798,60,25,27,146,192849.55,88.4236983,2.0,189.82,2.8363581757,5.7,0,0,1,0,208000.0,695,80.0,6.999,226.29,0,0,0
24268,27,17,19,137,128586.96,62.884149663,9.25,222.39,2.3617217155,4.4,0,1,0,0,132000.0,614,80.0,0.0,179.45,0,0,0
16629,23,23,23,141,365205.0,80.0,5.25,221.91,2.9871094449,5.0,0,0,1,0,365205.0,730,80.0,5.25,221.91,0,0,0
25932,20,11,19,131,67303.07,66.715962026,8.5,199.21,3.5563345819,5.3,1,0,0,0,68400.0,627,95.0,8.5,142.18,0,0,0
38422,30,15,18,136,553907.03,47.658013387,4.875,212.73,2.2742178006,4.7,0,0,1,0,592100.0,744,67.2,4.875,161.27,0,0,0
2100,48,19,22,140,140510.48,106.48922847,2.465,146.45,2.7159028846,8.3,0,0,1,0,137972.0,589,80.0,2.465,191.42,0,0,0
18214,32,27,28,147,47578.69,80.06452839,7.75,186.12,1.1041627602,5.0,0,0,1,0,48000.0,688,67.6,7.75,222.39,0,0,0
42456,43,28,30,148,68545.08,109.65499612,9.3,156.04,2.6941105489,9.4,0,0,1,0,70400.0,612,80.0,9.3,219.67,0,0,0
28779,36,25,27,145,384000.0,119.50884605,6.5,151.48,-3.516567987,7.8,1,0,0,0,384000.0,733,80.0,6.5,226.29,0,0,0
46195,23,12,21,132,182157.98,42.776330678,7.75,221.91,2.9871094449,5.0,0,0,1,0,186500.0,660,67.1,7.75,144.84,0,0,0
32829,22,21,21,139,312800.0,77.08077686,6.5,216.77,3.2787956953,5.0,0,0,1,0,312800.0,667,80.0,0.0,208.86,0,0,0
36996,50,25,29,146,504856.69,104.93242217,7.375,158.94,2.3664098989,8.2,0,0,1,0,548000.0,686,80.0,7.375,226.29,0,0,0
16087,30,28,30,148,698000.0,80.957683449,6.25,212.73,2.2742178006,4.7,0,1,0,0,698000.0,691,78.4,0.0,219.67,0,0,0
32271,46,15,25,135,165925.79,111.94303984,2.0,155.61,1.1759090317,9.0,0,1,0,0,145934.0,639,95.0,6.5,161.27,0,0,0
38196,33,24,26,184,368735.61,108.81869406,7.822,180.52,0.8368586627,5.0,0,1,0,0,336000.0,729,80.0,1.0,223.75,0,0,0
7420,56,26,27,186,1046814.88,100.6556098,2.0,181.43,1.7170529058,6.6,0,0,1,0,1000000.0,795,77.5,1.0,225.1,0,0,0
10885,30,28,30,149,439692.4,82.552129253,10.75,212.73,2.2742178006,4.7,0,0,0,0,440000.0,718,80.0,10.75,219.67,0,0,0
39253,28,10,26,130,562664.75,47.981424006,6.75,219.67,1.2291722496,4.6,0,0,1,0,592000.0,704,80.0,6.75,138.62,0,0,0
25856,34,25,27,145,67822.02,128.49700791,8.625,173.35,-0.314447747,5.8,0,0,1,0,68900.0,665,100.0,8.625,226.29,0,0,0
6743,35,21,23,142,216978.5,90.189101455,5.625,162.09,-2.805844087,6.5,1,0,0,0,217000.0,703,70.0,5.625,208.86,0,0,0
34905,42,30,31,150,449790.64,101.5915091,6.875,161.0,3.0294986398,9.4,1,0,0,0,468000.0,790,80.0,6.875,212.73,0,0,0
34122,39,14,34,134,436428.07,67.369756739,5.5,158.16,-0.241080652,10.0,0,0,1,0,490000.0,788,76.8,4.25,155.77,0,0,0
24441,21,17,19,137,180261.8,68.366697242,8.125,208.86,3.3469293746,5.2,0,0,1,0,181233.0,550,80.0,0.0,179.45,0,0,0
11398,19,13,18,134,217711.87,69.494512417,6.125,191.42,3.0694826904,5.5,0,0,1,0,220500.0,621,90.0,6.125,149.7,0,0,0
10007,23,18,20,138,128800.0,67.382272092,6.875,221.91,2.9871094449,5.0,0,1,0,1,128800.0,748,80.0,6.875,186.91,0,0,0
44136,49,29,31,149,737459.95,108.97837337,6.0,154.94,2.4566338212,8.2,0,0,1,0,750000.0,716,79.0,6.0,217.37,0,0,0
20226,35,26,31,146,87374.91,121.34056537,7.75,162.09,-2.805844087,6.5,0,0,1,0,89000.0,699,89.0,7.75,225.1,0,0,0
11469,45,18,20,139,117707.45,94.769274863,6.0,154.87,1.6391549258,9.1,0,0,1,1,119920.0,697,80.0,6.0,186.91,0,0,0
43556,29,23,29,143,79000.32,80.650324383,9.74,217.37,1.6929686703,4.5,0,0,1,0,79800.0,574,79.8,0.0,221.91,0,0,0
7073,40,26,29,147,330797.92,113.36093847,6.25,156.21,1.5859655122,9.8,0,0,1,0,336400.0,721,80.0,6.25,225.1,0,0,0
41538,40,16,20,77,39323.47,82.879932214,9.0,156.21,1.5859655122,9.8,0,0,1,0,51000.0,638,100.0,9.0,167.91,0,0,0
43398,42,24,27,144,112867.84,112.04161136,9.5,161.0,3.0294986398,9.4,0,0,0,1,119000.0,657,85.0,9.5,223.75,0,0,0
28883,60,20,23,140,43673.93,63.658872699,7.25,189.82,2.8363581757,5.7,0,0,0,1,50400.0,670,70.0,7.25,199.21,0,0,0
8480,48,5,22,125,26916.5,56.565862069,8.625,146.45,2.7159028846,8.3,0,0,1,1,31200.0,735,80.0,8.625,120.03,0,0,0
44446,30,21,24,141,158580.26,86.497420057,10.1,212.73,2.2742178006,4.7,0,0,0,0,162000.0,606,90.0,7.1,208.86,0,0,0
9430,24,18,20,138,408038.72,50.14040315,6.0,223.75,3.1211950891,4.7,0,0,0,1,414000.0,735,60.9,6.0,186.91,0,0,0
35400,36,25,28,145,99288.96,118.65909035,9.375,151.48,-3.516567987,7.8,0,0,1,0,100000.0,590,80.0,8.62,226.29,0,0,0
33926,25,22,24,142,439897.62,76.616575743,5.5,226.29,2.8991367167,4.7,0,0,1,0,440000.0,705,80.0,5.5,216.77,0,0,0
34957,40,26,29,146,138085.26,113.7690614,7.8,156.21,1.5859655122,9.8,0,0,1,0,139920.0,628,80.0,7.8,225.1,0,0,0
17167,29,26,29,147,259852.56,82.765784821,8.625,217.37,1.6929686703,4.5,0,0,1,0,257500.0,745,79.2,0.0,225.1,0,0,0
22623,49,18,18,76,110163.72,26.304925311,5.625,154.94,2.4566338212,8.2,0,0,1,0,388000.0,752,76.8,5.625,186.91,0,0,0
1971,19,18,18,133,60588.43,67.612480865,8.55,191.42,3.0694826904,5.5,0,0,1,0,61250.0,568,70.0,8.55,186.91,0,0,0
35018,30,27,30,148,448683.11,73.276416416,7.6,212.73,2.2742178006,4.7,0,0,1,0,450005.0,585,70.3,7.6,222.39,0,0,0
34316,48,24,27,144,81376.53,113.02646629,6.55,146.45,2.7159028846,8.3,0,0,1,0,88000.0,680,80.0,6.55,223.75,0,0,0
15486,23,20,22,140,123200.0,71.816502186,5.75,221.91,2.9871094449,5.0,0,0,1,1,123200.0,687,80.0,5.75,199.21,0,0,0
42262,32,24,27,145,282353.44,95.616915635,7.99,186.12,1.1041627602,5.0,0,0,1,0,284000.0,653,80.0,0.0,223.75,0,0,0
625,35,25,27,146,328786.84,105.5041358,9.125,162.09,-2.805844087,6.5,0,0,1,0,335000.0,605,77.0,0.0,226.29,0,0,0
25947,20,10,19,130,29157.74,54.836142205,9.875,199.21,3.5563345819,5.3,0,0,1,0,29600.0,576,80.0,0.0,138.62,0,0,0
33413,40,28,30,148,340649.11,112.45003039,6.625,156.21,1.5859655122,9.8,0,0,0,0,340800.0,731,80.0,6.625,219.67,0,0,0
13855,25,15,18,135,321249.53,55.814174972,5.25,226.29,2.8991367167,4.7,0,0,1,0,322000.0,675,78.5,5.25,161.27,0,0,0
46441,23,13,21,133,195792.07,61.420872479,7.45,221.91,2.9871094449,5.0,0,0,1,0,203000.0,669,94.4,7.45,149.7,0,0,0
49063,37,25,28,146,188945.34,116.17335341,7.875,153.35,-4.146710947,9.0,0,0,1,0,192000.0,608,80.0,0.0,226.29,0,0,0
33975,36,22,24,142,787500.0,100.17097967,5.25,151.48,-3.516567987,7.8,0,1,0,0,787500.0,700,70.0,5.25,216.77,0,0,0
6540,25,22,22,140,315999.99,76.634404751,5.0,226.29,2.8991367167,4.7,0,0,0,0,316000.0,763,80.0,5.0,216.77,0,0,0
26076,27,21,25,141,307827.97,70.529398307,6.632,222.39,2.3617217155,4.4,1,0,0,0,307425.0,691,75.0,0.0,208.86,0,0,0
36489,17,10,13,131,60150.17,66.377554953,9.85,179.45,4.1266843515,5.6,0,0,1,0,63000.0,507,90.0,0.0,138.62,0,0,0
40478,46,24,31,145,466356.03,114.77325542,3.0,155.61,1.1759090317,9.0,0,1,0,0,467404.0,760,80.0,6.125,223.75,0,0,0
29174,52,25,28,146,146892.42,121.56442459,2.98,161.13,1.0810494182,8.0,0,0,1,0,152730.0,605,90.0,2.98,226.29,0,0,0
18947,26,22,22,140,145763.51,75.875361251,6.125,225.1,2.1513648831,4.7,0,0,1,1,148000.0,754,80.0,6.125,216.77,0,0,0
284,24,23,23,141,248619.99,79.342119714,5.25,223.75,3.1211950891,4.7,0,0,0,0,248620.0,771,80.0,0.0,221.91,0,0,0
30767,34,18,21,139,392000.0,83.670124027,5.25,173.35,-0.314447747,5.8,0,1,0,0,392000.0,707,77.6,5.25,186.91,0,0,0
6145,28,20,22,141,112160.83,80.707032992,9.503,219.67,1.2291722496,4.6,0,0,1,0,113300.0,604,89.9,9.503,199.21,0,0,0
36844,23,12,14,72,92137.49,46.259897642,5.625,221.91,2.9871094449,5.0,0,0,1,1,104000.0,759,80.0,5.625,144.84,0,0,0
34384,48,20,22,140,148000.0,108.82075794,5.54,146.45,2.7159028846,8.3,0,0,0,0,148000.0,745,80.0,5.54,199.21,0,0,0
7150,45,28,30,148,538474.8,95.472621647,4.018,154.87,1.6391549258,9.1,0,0,1,0,640000.0,666,80.0,1.9,219.67,0,0,0
26885,58,23,26,144,137193.98,97.952662802,9.45,188.37,2.8685938252,6.2,0,0,1,0,148500.0,649,90.0,9.45,221.91,0,0,0
45555,44,25,28,142,103265.36,140.76974424,7.375,150.91,1.8755149375,9.2,0,0,1,1,104500.0,779,95.0,7.375,226.29,0,0,0
2995,24,22,24,142,177677.52,82.005780671,8.55,223.75,3.1211950891,4.7,0,0,1,0,178000.0,529,84.8,8.55,216.77,0,0,0
27534,40,14,17,134,101270.72,74.804050836,8.15,156.21,1.5859655122,9.8,0,0,0,0,108000.0,685,80.0,8.15,155.77,0,0,0
11992,23,4,18,124,19256.8,33.753563637,13.925,221.91,2.9871094449,5.0,0,0,0,0,19500.0,582,65.0,0.0,116.69,0,0,0
27135,31,26,28,146,291360.42,89.54281314,7.15,200.67,1.8506891663,4.7,0,0,1,0,292000.0,633,80.0,7.15,225.1,0,0,0
34387,59,20,22,141,184277.41,67.926959999,2.75,187.65,2.4436475652,5.7,0,0,0,0,230400.0,736,80.0,5.625,199.21,0,0,0
39497,19,15,17,135,506383.58,58.441725322,6.25,191.42,3.0694826904,5.5,0,0,1,0,511000.0,714,70.0,6.25,161.27,0,0,0
9640,32,20,23,141,197339.14,69.232629925,5.125,186.12,1.1041627602,5.0,0,0,1,1,198000.0,727,64.9,5.125,199.21,0,0,0
37504,23,15,18,76,50578.63,52.885295608,6.25,221.91,2.9871094449,5.0,0,0,1,1,54213.0,664,78.0,6.25,161.27,0,0,0
13583,36,22,22,141,496000.0,114.48111962,4.875,151.48,-3.516567987,7.8,0,0,1,0,496000.0,761,80.0,4.875,216.77,0,0,0
20346,56,46,50,167,587464.38,62.20494669,4.99,181.43,1.7170529058,6.6,0,0,1,0,607500.0,798,75.0,4.99,155.61,0,0,0
37605,33,14,16,134,56888.57,65.451898581,6.875,180.52,0.8368586627,5.0,0,0,0,1,60000.0,708,80.0,6.875,155.77,0,0,0
33224,34,25,27,145,432000.0,104.43149697,6.5,173.35,-0.314447747,5.8,0,1,0,0,432000.0,736,80.0,6.5,226.29,0,0,0
15328,36,26,26,144,255517.0,118.69317802,5.875,151.48,-3.516567987,7.8,0,0,0,0,255920.0,778,80.0,5.875,225.1,0,0,0
39782,45,15,19,116,194830.76,54.830198239,2.125,154.87,1.6391549258,9.1,0,0,1,0,195000.0,722,52.7,2.875,161.27,0,0,0
13233,25,11,23,131,184859.03,61.446859742,6.5,226.29,2.8991367167,4.7,0,0,1,0,186943.52,538,98.9,6.5,142.18,0,0,0
43835,23,18,20,139,311497.26,67.273695927,5.5,221.91,2.9871094449,5.0,0,1,0,0,312000.0,705,80.0,5.5,186.91,0,0,0
30903,45,22,25,142,387070.43,86.180601381,5.875,154.87,1.6391549258,9.1,0,0,1,0,430000.0,745,68.4,5.875,216.77,0,0,0
4811,24,20,23,140,104949.18,70.519831003,5.95,223.75,3.1211950891,4.7,0,0,0,0,106000.0,606,80.0,5.95,199.21,0,0,0
27520,28,20,22,138,99486.56,75.18367558,11.65,219.67,1.2291722496,4.6,0,0,0,0,102000.0,563,85.0,8.65,199.21,0,0,0
7413,38,26,27,146,630671.01,144.21758839,2.0,158.77,-3.339549297,9.5,0,0,1,0,557380.0,684,89.9,1.625,225.1,0,0,0
7774,24,22,24,143,157588.7,91.971467992,7.75,223.75,3.1211950891,4.7,0,0,1,0,157700.0,630,95.0,7.75,216.77,0,0,0
4040,39,25,28,145,102865.65,119.65585914,8.8,158.16,-0.241080652,10.0,0,0,1,0,104550.0,639,85.0,8.8,226.29,0,0,0
12536,36,22,24,142,82872.87,81.77348421,6.75,151.48,-3.516567987,7.8,0,0,1,1,86000.0,681,59.3,6.75,216.77,0,0,0
5158,26,19,21,139,399789.03,68.007929549,6.55,225.1,2.1513648831,4.7,1,0,0,0,399920.0,663,80.0,6.55,191.42,0,0,0
19352,58,14,17,135,262975.09,46.737428034,7.0,188.37,2.8685938252,6.2,0,0,0,0,315000.0,661,67.7,7.0,155.77,0,0,0
49351,53,24,52,145,122807.14,45.336288164,4.0,173.17,0.8929961554,7.6,0,0,1,0,280000.0,643,80.0,4.0,223.75,0,0,0
25124,17,15,17,135,146738.59,85.079076423,6.75,179.45,4.1266843515,5.6,0,0,1,0,147250.0,632,95.0,0.0,161.27,0,0,0
30780,40,21,23,141,168848.66,110.08057793,5.375,156.21,1.5859655122,9.8,0,0,1,0,181500.0,650,88.5,5.375,208.86,0,0,0
44718,33,24,27,144,480036.35,110.7994382,10.25,180.52,0.8368586627,5.0,0,0,1,0,483300.0,659,90.0,8.34,223.75,0,0,0
34263,33,20,22,140,547946.39,88.27410219,5.5,180.52,0.8368586627,5.0,0,0,1,0,548000.0,691,80.0,5.5,199.21,0,0,0
36184,38,26,29,146,397000.0,104.20639919,7.4,158.77,-3.339549297,9.5,0,0,1,0,397000.0,624,73.5,7.4,225.1,0,0,0
11910,33,21,24,142,104789.53,89.807803119,6.5,180.52,0.8368586627,5.0,0,0,0,1,108000.0,663,80.0,6.5,208.86,0,0,0
30087,41,25,27,145,62263.47,109.35055745,8.959,161.06,2.6824968062,9.9,0,0,1,1,64000.0,600,80.0,8.7,226.29,0,0,0
30700,55,21,23,198,378231.43,94.344930938,4.0,180.07,2.4222748689,7.2,0,0,1,0,372000.0,677,80.0,4.0,208.86,0,0,0
24983,19,11,19,131,119805.43,59.364397905,6.375,191.42,3.0694826904,5.5,0,0,1,0,119920.0,645,80.0,0.0,142.18,0,0,0
40156,29,18,20,118,132850.0,47.636812808,6.625,217.37,1.6929686703,4.5,0,0,1,0,132850.0,679,55.4,2.875,186.91,0,0,0
33125,46,25,27,145,584959.9,109.05845792,6.625,155.61,1.1759090317,9.0,0,0,0,0,624000.0,749,80.0,6.625,226.29,0,0,0
6058,29,18,22,139,74761.24,69.889297915,9.18,217.37,1.6929686703,4.5,0,0,0,0,78000.0,679,84.8,6.18,186.91,0,0,0
10999,33,26,28,146,145598.55,99.755266242,6.75,180.52,0.8368586627,5.0,0,0,1,0,145600.0,726,80.0,6.75,225.1,0,0,0
35633,27,21,24,81,149621.8,73.957341768,6.875,222.39,2.3617217155,4.4,0,0,0,0,152000.0,655,80.0,6.875,208.86,0,0,0
40700,22,14,20,135,129642.85,45.027720287,6.25,216.77,3.2787956953,5.0,0,0,1,1,132000.0,774,63.8,6.25,155.77,0,0,0
13002,24,21,23,141,133564.65,74.656442108,6.25,223.75,3.1211950891,4.7,0,0,1,0,133600.0,661,80.0,6.25,208.86,0,0,0
12296,40,22,24,142,304897.86,109.61182703,6.375,156.21,1.5859655122,9.8,0,0,0,0,308800.0,718,80.0,6.375,216.77,0,0,0
483,45,18,22,138,170798.61,91.615098527,5.99,154.87,1.6391549258,9.1,0,0,0,0,189000.0,698,84.0,5.99,186.91,0,0,0
35754,51,17,20,137,55077.27,78.883395067,5.9,158.6,1.2690442628,7.8,0,0,1,0,63200.0,665,80.0,5.9,179.45,0,0,0
9717,27,21,23,141,250000.0,64.332523944,5.5,222.39,2.3617217155,4.4,0,0,1,0,250000.0,771,68.5,5.5,208.86,0,0,0
43462,27,24,27,144,480872.96,90.432463976,8.375,222.39,2.3617217155,4.4,0,0,1,0,481500.0,570,90.0,8.375,223.75,0,0,0
34194,48,25,28,146,320189.42,116.9124665,5.375,146.45,2.7159028846,8.3,0,0,1,0,325000.0,708,76.8,5.375,226.29,0,0,0
25459,28,26,26,144,62605.91,101.83088732,8.5,219.67,1.2291722496,4.6,0,0,1,0,63000.0,664,100.0,0.0,225.1,0,0,0
43398,29,24,27,144,117780.01,86.597826082,9.5,217.37,1.6929686703,4.5,0,0,0,1,119000.0,657,85.0,9.5,223.75,0,0,0
21806,55,28,30,148,382914.62,66.731869809,2.0,180.07,2.4222748689,7.2,0,0,1,0,560000.0,771,80.0,6.625,219.67,0,0,0
34926,33,29,33,149,795690.21,59.911136844,5.875,180.52,0.8368586627,5.0,0,0,0,0,830000.0,758,51.9,5.875,217.37,0,0,0
3633,58,24,26,144,185799.14,55.174069086,2.0,188.37,2.8685938252,6.2,0,0,1,0,210000.0,604,52.5,0.0,223.75,0,0,0
4672,32,28,30,148,173093.83,88.058505164,8.875,186.12,1.1041627602,5.0,0,0,1,0,174000.0,617,75.0,8.875,219.67,0,0,0
45457,55,22,25,142,131838.45,67.550260903,3.375,180.07,2.4222748689,7.2,1,0,0,0,160000.0,722,68.1,5.5,216.77,0,0,0
22080,33,29,31,149,143918.19,113.37501005,7.125,180.52,0.8368586627,5.0,0,0,1,0,142000.0,738,92.9,7.125,217.37,0,0,0
